t_start_ms,i,o,h,l,c,v,n
1760873610000,HC2501,2555.33,2574.5,2552.16,2571.47,16344,323
1760873615000,RB2501,3669.69,3694.8,3663.15,3694.26,16775,323
1760873615000,HC2501,2570.57,2577.98,2565.98,2575.97,16220,323
1760873620000,RB2501,3693.97,3704.77,3685.72,3700.79,16483,323
1760873620000,HC2501,2575.34,2584.5,2567.12,2569.46,16785,323
1760873625000,RB2501,3701.36,3705.38,3689.2,3693.45,16316,323
1760873625000,HC2501,2569.96,2585.47,2569.89,2582.3,16138,323
1760873630000,RB2501,3693.47,3706.09,3684.78,3706.09,16433,323
1760873630000,HC2501,2582.24,2582.24,2563.9,2575.29,16105,323
1760873635000,RB2501,3705.62,3710.58,3698.69,3708.43,16482,323
1760873635000,HC2501,2575.62,2577.43,2568.91,2573.31,15745,323
1760873640000,RB2501,3707.96,3721.48,3704.66,3715.72,16121,323
1760873640000,HC2501,2573.03,2578.34,2563.48,2571.6,16745,323
1760873645000,RB2501,3715.51,3717.82,3709.67,3714.06,15976,323
1760873645000,HC2501,2571.51,2592.8,2566.41,2583.7,15993,323
1760873650000,RB2501,3713.76,3716.48,3694.67,3694.67,16314,323
1760873650000,HC2501,2583.91,2603.84,2581.38,2601.86,17023,323
1760873655000,RB2501,3694.92,3698.65,3680.68,3685.6,16202,324
1760873655000,HC2501,2601.04,2610.65,2601.04,2604.79,16511,324
1760873660000,RB2501,3686.54,3692.06,3681.33,3691.68,16668,324
1760873660000,HC2501,2605.05,2628.61,2605.05,2626.83,16164,324
1760873665000,RB2501,3690.72,3705.09,3689.66,3702.2,16211,323
1760873665000,HC2501,2627.44,2627.44,2606.52,2607.91,17317,323
1760873670000,RB2501,3701.66,3703.71,3694.18,3695.15,17111,323
1760873670000,HC2501,2607.4,2609.66,2589.23,2600.71,16108,323
1760873675000,RB2501,3694.26,3703.57,3693.35,3698.28,16026,323
1760873675000,HC2501,2601.02,2608.14,2594.8,2603.41,16478,323
1760873680000,RB2501,3698.91,3717.76,3698.91,3717.76,16396,324
1760873680000,HC2501,2603.57,2603.57,2584.59,2586.43,16311,324
1760873685000,RB2501,3717.98,3719.51,3705.53,3714.28,16703,324
1760873685000,HC2501,2585.92,2590.89,2578.66,2590.66,16899,324
1760873690000,RB2501,3713.54,3719.11,3705.09,3715.5,16159,323
1760873690000,HC2501,2590.1,2594.5,2575.95,2578.96,16760,323
1760873695000,RB2501,3715.37,3724.3,3713.24,3719.56,16503,324
1760873695000,HC2501,2578.75,2581.94,2568.56,2573.4,16020,324
1760873700000,RB2501,3720.36,3722.83,3713.99,3717.46,16426,323
1760873700000,HC2501,2572.9,2588.44,2572.71,2587.18,16884,323
1760873705000,RB2501,3716.48,3729.05,3706.92,3708.43,16789,323
1760873705000,HC2501,2587.65,2605.28,2577.96,2602.43,16198,323
1760873710000,RB2501,3708.97,3713.96,3700.73,3712.32,15949,323
1760873710000,HC2501,2602.83,2603.03,2593.85,2595.36,16730,323
1760873715000,RB2501,3712.57,3724.71,3709.87,3723.58,16370,324
1760873715000,HC2501,2594.62,2596.2,2569.93,2570.43,16397,324
1760873720000,RB2501,3724.17,3725.31,3709.09,3713.29,16237,323
1760873720000,HC2501,2569.83,2587.22,2563.75,2585.08,15761,323
1760873725000,RB2501,3712.65,3713.61,3703.2,3710.01,16904,324
1760873725000,HC2501,2584.77,2589.65,2577.83,2582.69,16669,324
1760873730000,RB2501,3709.94,3727.65,3704.64,3725.02,16652,324
1760873730000,HC2501,2583.32,2584.19,2561.38,2562.26,16683,324
1760873735000,RB2501,3725.65,3732.17,3721.8,3729.51,16415,322
1760873735000,HC2501,2562.82,2567.13,2559.06,2562.58,16708,322
1760873740000,RB2501,3730.47,3733.87,3715.2,3725.14,16891,324
1760873740000,HC2501,2562.46,2571.08,2561.33,2569.62,16530,324
1760873745000,RB2501,3724.64,3728.61,3713.03,3728.61,16477,323
1760873745000,HC2501,2569.62,2575.16,2565.08,2573.07,16643,323
1760873750000,RB2501,3729.32,3738.24,3721.46,3734.57,16382,324
1760873750000,HC2501,2572.33,2573.78,2560.51,2560.51,16042,324
1760873755000,RB2501,3734.61,3740.28,3720.62,3727.72,16967,323
1760873755000,HC2501,2559.68,2565.2,2552.16,2562.76,16466,323
1760873760000,RB2501,3727.49,3751.56,3727.35,3749.14,16418,323
1760873760000,HC2501,2563.64,2579.56,2563.08,2572.61,16880,323
1760873765000,RB2501,3749.95,3757.71,3737.76,3742.86,16036,323
1760873765000,HC2501,2572.81,2577,2560.81,2572.12,16395,323
1760873770000,RB2501,3742.19,3742.91,3731.65,3737.79,16459,322
1760873770000,HC2501,2572.89,2583.84,2572.89,2578.17,16602,322
1760873775000,RB2501,3738.14,3761.71,3735.59,3751.61,15978,323
1760873775000,HC2501,2579.01,2581.08,2564.44,2573.79,16405,323
1760873780000,RB2501,3751.38,3767.89,3746.75,3764.65,15775,324
1760873780000,HC2501,2572.82,2588.74,2571.24,2586.67,16516,324
1760873785000,RB2501,3764.7,3779.62,3757.61,3775.4,16672,323
1760873785000,HC2501,2586.81,2600.07,2586.24,2598.21,16175,323
1760873790000,RB2501,3774.41,3785.14,3774.41,3779.41,16401,323
1760873790000,HC2501,2598.02,2604.56,2592.21,2596.17,16389,323
1760873795000,RB2501,3778.83,3787.72,3774.95,3784.62,16296,324
1760873795000,HC2501,2595.66,2605.69,2588.22,2603.77,16024,324
1760873800000,RB2501,3784.38,3788.19,3775.74,3780.88,16279,323
1760873800000,HC2501,2603.48,2613.75,2596.98,2612.76,16540,323
1760873805000,RB2501,3779.89,3783.37,3765.57,3771.4,16367,324
1760873805000,HC2501,2613.64,2633.23,2612.51,2630.61,16756,324
1760873810000,RB2501,3771.33,3771.98,3753.37,3754.83,16392,322
1760873810000,HC2501,2630.58,2633.55,2610.12,2610.75,16486,322
1760873815000,RB2501,3754.79,3767.38,3748.93,3764.34,16614,324
1760873815000,HC2501,2611.68,2623.32,2604.78,2620.64,15936,324
1760873820000,RB2501,3764.33,3772.39,3761.22,3771.15,16702,324
1760873820000,HC2501,2620.63,2631.42,2618.82,2619.84,16465,324
1760873825000,RB2501,3770.83,3774.37,3755.13,3758.5,16744,323
1760873825000,HC2501,2620.1,2620.99,2605.93,2606.88,16546,323
1760873830000,RB2501,3757.82,3758.54,3746.01,3750.32,16842,323
1760873830000,HC2501,2606.06,2607.01,2588.48,2590.91,17040,323
1760873835000,RB2501,3751.01,3756.15,3742.13,3746.39,17022,326
1760873835000,HC2501,2591.75,2592.8,2581.68,2582.52,16070,326
1760873840000,RB2501,3746.48,3752.29,3738.58,3750.84,16513,325
1760873840000,HC2501,2583.16,2589.72,2577.87,2589.56,17229,325
1760873845000,RB2501,3750.41,3756.66,3738.24,3747.11,16584,325
1760873845000,HC2501,2588.57,2595.5,2580.83,2582.89,16423,325
1760873850000,RB2501,3747.06,3748.35,3731.26,3731.96,16443,325
1760873850000,HC2501,2582.87,2586.71,2571.16,2572.77,16031,325
1760873855000,RB2501,3732.23,3736.22,3724.15,3731.44,16507,325
1760873855000,HC2501,2573.4,2588.28,2572.75,2587.69,16347,325
1760873860000,RB2501,3731.37,3734.95,3723.77,3729.49,16275,326
1760873860000,HC2501,2587.22,2600.25,2582.59,2599.15,16506,326
1760873865000,RB2501,3729.31,3732.79,3723.52,3727.74,17031,324
1760873865000,HC2501,2598.74,2601.21,2588.01,2595.24,17034,324
1760873870000,RB2501,3728.72,3730.51,3717.57,3720.29,16713,326
1760873870000,HC2501,2595.52,2598.13,2589.68,2593.83,16090,326
1760873875000,RB2501,3719.4,3722.74,3708.78,3715.71,16319,326
1760873875000,HC2501,2593.16,2595.77,2577.04,2580.5,17051,326
1760873880000,RB2501,3716.5,3719.84,3706.04,3712.56,17015,324
1760873880000,HC2501,2580.62,2588.58,2571.74,2585.29,16679,324
1760873885000,RB2501,3711.81,3724.72,3706.14,3709.9,16825,326
1760873885000,HC2501,2585.05,2600.67,2585.05,2595.26,16107,326
1760873890000,RB2501,3710.87,3729.87,3709,3729.87,17539,325
1760873890000,HC2501,2596.08,2596.64,2577.05,2578.47,16583,325
1760873895000,RB2501,3730.72,3731.01,3716.6,3722.99,16652,325
1760873895000,HC2501,2578.02,2578.44,2562.46,2568.01,15879,325
1760873900000,RB2501,3722.76,3737.99,3713.11,3735.96,16000,325
1760873900000,HC2501,2567.11,2574.4,2564.77,2571.26,16288,325
1760873905000,RB2501,3735.61,3746.91,3734.04,3736.33,17309,325
1760873905000,HC2501,2571.23,2573.45,2550.42,2550.42,16778,325
1760873910000,RB2501,3737.01,3754.39,3735.51,3754.39,16361,323
1760873910000,HC2501,2550.25,2556.43,2547,2551.04,16443,323
1760873915000,RB2501,3753.68,3757.05,3744.89,3754.48,16729,324
1760873915000,HC2501,2550.61,2554.34,2545.39,2553.58,16502,324
1760873920000,RB2501,3754.38,3764.61,3745.32,3749.89,16558,323
1760873920000,HC2501,2553.31,2557.19,2543.75,2557.19,16759,323
1760873925000,RB2501,3749.71,3769.34,3746.36,3765.29,16476,323
1760873925000,HC2501,2558.1,2558.77,2543.2,2557.76,16307,323
1760873930000,RB2501,3764.96,3787.95,3764.8,3787.95,17097,324
1760873930000,HC2501,2556.79,2569.59,2556.27,2565.49,17380,324
1760873935000,RB2501,3788.27,3793.99,3774.79,3775.94,15771,323
1760873935000,HC2501,2565.41,2575.64,2557.4,2573.73,15840,323
1760873940000,RB2501,3775.24,3787.04,3772.49,3783.49,16417,323
1760873940000,HC2501,2573.26,2586.48,2568.9,2580.64,16422,323
1760873945000,RB2501,3784.25,3793.69,3779.43,3787.93,16546,324
1760873945000,HC2501,2581.48,2583.68,2555.46,2555.82,15592,324
1760873950000,RB2501,3788.73,3805.27,3784.1,3802.08,17078,323
1760873950000,HC2501,2555.68,2558.44,2541.35,2546.43,16702,323
1760873955000,RB2501,3801.55,3808.87,3795.93,3797.65,16260,324
1760873955000,HC2501,2546,2548.77,2535.7,2548.77,16815,324
1760873960000,RB2501,3798.36,3803.91,3782.71,3784.66,16264,323
1760873960000,HC2501,2548.67,2556.68,2546.96,2546.96,16355,323
1760873965000,RB2501,3784.03,3789.86,3776.1,3786.65,16670,323
1760873965000,HC2501,2547.08,2553.41,2540.16,2547.28,15612,323
1760873970000,RB2501,3786.18,3788.56,3763.83,3767.68,16394,323
1760873970000,HC2501,2546.79,2553.18,2539.14,2543.18,16335,323
1760873975000,RB2501,3768.61,3772.74,3762.82,3771.11,16098,323
1760873975000,HC2501,2543.81,2551.26,2530.16,2533.11,16389,323
1760873980000,RB2501,3771.76,3779.22,3762.39,3763.11,16629,323
1760873980000,HC2501,2533.64,2536.81,2518.76,2524.59,15993,323
1760873985000,RB2501,3763.82,3774.22,3752.38,3771.07,16480,323
1760873985000,HC2501,2525.23,2542.89,2523.48,2542.45,17110,323
1760873990000,RB2501,3771.86,3789.64,3771.86,3782.74,16215,323
1760873990000,HC2501,2542.87,2561.22,2540.9,2555.75,16763,323
1760873995000,RB2501,3783.03,3805.93,3777.81,3805.93,16473,323
1760873995000,HC2501,2556.35,2574.48,2551.5,2551.75,16104,323
1760874000000,RB2501,3805.31,3812.7,3798.89,3809.69,16083,324
1760874000000,HC2501,2552.3,2561.71,2548.59,2551.76,15952,324
1760874005000,RB2501,3809.45,3809.7,3794.1,3795.64,16003,323
1760874005000,HC2501,2551.96,2553.4,2543.11,2545.18,16197,323
1760874010000,RB2501,3795.91,3802.56,3790.46,3791.35,16546,324
1760874010000,HC2501,2545.76,2561.13,2542.36,2557.99,16943,324
1760874015000,RB2501,3791.84,3802.41,3789.2,3801.67,16342,324
1760874015000,HC2501,2558.94,2565.39,2549.57,2549.86,16516,324
1760874020000,RB2501,3801.66,3813.63,3799.01,3809.8,16973,323
1760874020000,HC2501,2550.39,2552.36,2537.19,2544.45,16239,323
1760874025000,RB2501,3809.56,3814.7,3796.9,3797.61,16026,324
1760874025000,HC2501,2543.9,2556.28,2532.35,2532.82,16389,324
1760874030000,RB2501,3798.46,3801.84,3789.6,3792.07,16446,323
1760874030000,HC2501,2532.39,2536.48,2522.29,2522.29,15983,323
1760874035000,RB2501,3791.18,3804.36,3789.03,3800.02,16548,324
1760874035000,HC2501,2523.12,2531.84,2522.77,2522.99,17155,324
1760874040000,RB2501,3799.69,3810.28,3798.57,3803.59,16344,323
1760874040000,HC2501,2522.77,2542.77,2522.26,2539,16295,323
1760874045000,RB2501,3804.48,3806.15,3790.76,3794.22,16180,323
1760874045000,HC2501,2538.13,2549.97,2537.05,2547.16,16614,323
1760874050000,RB2501,3794.31,3800.36,3789.86,3794.52,16461,324
1760874050000,HC2501,2546.31,2547.14,2525.54,2525.64,16950,324
1760874055000,RB2501,3794.92,3797.87,3780.65,3785.45,16822,324
1760874055000,HC2501,2525.64,2539.19,2523.06,2539.19,16961,324
1760874060000,RB2501,3785.82,3792.18,3776.87,3788.47,16018,323
1760874060000,HC2501,2538.55,2550.37,2533.9,2542.07,16083,323
1760874065000,RB2501,3788.46,3791.78,3778.35,3785.55,16394,323
1760874065000,HC2501,2541.71,2542.93,2512.85,2513.01,16864,323
1760874070000,RB2501,3785.07,3793.76,3780.76,3784.17,16539,322
1760874070000,HC2501,2512.31,2530.98,2511.24,2527.88,16159,322
1760874075000,RB2501,3783.32,3794.19,3779.03,3782.92,15821,323
1760874075000,HC2501,2527.82,2529.92,2520.95,2526.56,16698,323
1760874080000,RB2501,3782.75,3789.83,3778.76,3787.91,16550,324
1760874080000,HC2501,2525.57,2530.97,2519.81,2530.97,17063,324
1760874085000,RB2501,3787.8,3804.24,3787.43,3799.94,16695,323
1760874085000,HC2501,2530.29,2533.06,2514.05,2518.92,16173,323
1760874090000,RB2501,3799.03,3813.8,3798.12,3803.09,16448,323
1760874090000,HC2501,2518.05,2521.02,2504.93,2512.98,16564,323
1760874095000,RB2501,3803.55,3813.45,3801.57,3805.79,16601,323
1760874095000,HC2501,2513.18,2529.07,2511.25,2529.07,16291,323
1760874100000,RB2501,3805.58,3820.58,3803.8,3811.71,16421,323
1760874100000,HC2501,2528.73,2528.92,2502.17,2504.66,16041,323
1760874105000,RB2501,3812.32,3815.22,3805.72,3814.85,15903,324
1760874105000,HC2501,2505.58,2512.84,2488.48,2491.02,16534,324
1760874110000,RB2501,3815.18,3826.69,3812,3821.91,16313,323
1760874110000,HC2501,2491.96,2493.1,2474.92,2484.74,16787,323
1760874115000,RB2501,3821.56,3834.61,3820.08,3828.23,16887,323
1760874115000,HC2501,2485.01,2500.67,2484.21,2500.25,16637,323
1760874120000,RB2501,3828.95,3832.53,3815.78,3816.43,16716,324
1760874120000,HC2501,2500.61,2501.91,2480.9,2480.9,16397,324
1760874125000,RB2501,3816.2,3823.44,3812.01,3819.1,16280,323
1760874125000,HC2501,2479.94,2485.44,2470.51,2472.62,16037,323
1760874130000,RB2501,3818.78,3820.35,3808.83,3818.82,16654,323
1760874130000,HC2501,2473.44,2477.64,2460.37,2462.36,16414,323
1760874135000,RB2501,3819.01,3828.42,3818.15,3823.29,16972,323
1760874135000,HC2501,2462.76,2465.8,2449.63,2449.63,16226,323
1760874140000,RB2501,3822.73,3831.36,3818.66,3828.37,15712,323
1760874140000,HC2501,2449.75,2452.06,2437.91,2442.73,16211,323
1760874145000,RB2501,3827.8,3838.1,3824.25,3832.61,16663,324
1760874145000,HC2501,2442.02,2446.44,2437.33,2439.41,16322,324
1760874150000,RB2501,3833.08,3837.6,3809.97,3810.41,16807,324
1760874150000,HC2501,2438.82,2440.63,2431.53,2434.33,16849,324
1760874155000,RB2501,3809.82,3816.83,3802.28,3811.93,16266,323
1760874155000,HC2501,2434.32,2441.03,2430.79,2432.64,16502,323
1760874160000,RB2501,3811.3,3824.68,3810.48,3822.22,16680,323
1760874160000,HC2501,2433.64,2440.73,2429.36,2439.09,16336,323
1760874165000,RB2501,3822.2,3834.67,3819.6,3834.02,16661,323
1760874165000,HC2501,2438.54,2450.48,2436.1,2446.82,16641,323
1760874170000,RB2501,3834.37,3837.08,3822.17,3829.87,16444,323
1760874170000,HC2501,2446.18,2449.36,2426.74,2429.3,16837,323
1760874175000,RB2501,3830.09,3832.47,3816.66,3817.58,16704,323
1760874175000,HC2501,2429.86,2441.41,2424.38,2425.59,16066,323
1760874180000,RB2501,3817.94,3830.98,3812.84,3818.9,16484,323
1760874180000,HC2501,2426.12,2432.21,2421.62,2429.18,16573,323
1760874185000,RB2501,3818.37,3820.5,3810.81,3815.83,17016,323
1760874185000,HC2501,2429.11,2431.95,2422.37,2423.85,16737,323
1760874190000,RB2501,3816.27,3822.47,3812.57,3816.78,16066,323
1760874190000,HC2501,2423.98,2439.52,2418.97,2435.61,16462,323
1760874195000,RB2501,3816.49,3820.78,3810.6,3820.78,17222,324
1760874195000,HC2501,2436.47,2442.47,2420.39,2420.72,16948,324
1760874200000,RB2501,3821.4,3827.94,3809.94,3810.94,16525,323
1760874200000,HC2501,2421.68,2428.82,2406.31,2406.32,16109,323
1760874205000,RB2501,3811.3,3820.84,3805.29,3815.42,16241,323
1760874205000,HC2501,2406.91,2408.59,2383.95,2389.22,16874,323
1760874210000,RB2501,3814.91,3814.91,3795.7,3796.18,16171,324
1760874210000,HC2501,2388.56,2410.49,2388.38,2403.43,16380,324
1760874215000,RB2501,3796.33,3803.2,3790.71,3796.68,16869,324
1760874215000,HC2501,2403.86,2409.47,2396.83,2398.64,16944,324
1760874220000,RB2501,3796.5,3797.14,3787.46,3792.54,15909,323
1760874220000,HC2501,2399.6,2409.41,2398.36,2401.92,16867,323
1760874225000,RB2501,3791.71,3795.72,3765.48,3767.99,16083,323
1760874225000,HC2501,2401.64,2405.1,2384.7,2394.7,16415,323
1760874230000,RB2501,3768.46,3776.5,3765.01,3769.57,15768,323
1760874230000,HC2501,2395.37,2402.63,2392.56,2402.48,16284,323
1760874235000,RB2501,3768.78,3771.51,3759.01,3762.02,16205,323
1760874235000,HC2501,2402.46,2403.79,2386.32,2391.02,17087,323
1760874240000,RB2501,3761.89,3762.75,3749.58,3751.47,17420,324
1760874240000,HC2501,2391.11,2401.25,2390.91,2399.36,16213,324
1760874245000,RB2501,3750.55,3769.25,3750.2,3764.17,16016,324
1760874245000,HC2501,2399.72,2412.3,2398.84,2411.09,16736,324
1760874250000,RB2501,3764.24,3773.7,3747.85,3762.43,16241,324
1760874250000,HC2501,2410.18,2424.33,2408.21,2420.55,16812,324
1760874255000,RB2501,3762.72,3768.7,3757.38,3767.01,16304,323
1760874255000,HC2501,2419.94,2432.05,2416.69,2431.19,17088,323
1760874260000,RB2501,3767.79,3767.79,3758.44,3759.41,16223,323
1760874260000,HC2501,2431.1,2434.42,2417,2425.71,16350,323
1760874265000,RB2501,3759.62,3759.95,3748.96,3754.31,16403,324
1760874265000,HC2501,2426.52,2430.6,2421.49,2429.11,15631,324
1760874270000,RB2501,3753.35,3764.51,3748.97,3757.1,16334,324
1760874270000,HC2501,2428.34,2428.34,2413.08,2418.74,16384,324
1760874275000,RB2501,3757.43,3762.02,3749.61,3750.67,16613,323
1760874275000,HC2501,2417.92,2417.92,2408.02,2413.17,16179,323
1760874280000,RB2501,3751.6,3763.45,3751.45,3758.99,16539,324
1760874280000,HC2501,2413.02,2416.31,2404.65,2409.97,16462,324
1760874285000,RB2501,3759.75,3762.13,3753.23,3761.01,16223,323
1760874285000,HC2501,2410.43,2424.91,2409.26,2420.53,16100,323
1760874290000,RB2501,3761.27,3772.32,3758.39,3764.7,16453,324
1760874290000,HC2501,2420.17,2450.11,2419.75,2448.59,16615,324
1760874295000,RB2501,3764.49,3767.87,3754.59,3765.19,16217,323
1760874295000,HC2501,2448.11,2457.07,2440.93,2443.83,16287,323
1760874300000,RB2501,3765,3778.69,3758.7,3771.53,16634,324
1760874300000,HC2501,2443.56,2452.76,2437.05,2450.31,16455,324
1760874305000,RB2501,3772.01,3781.32,3768.01,3768.01,17061,324
1760874305000,HC2501,2449.94,2458.85,2446.67,2452.76,16945,324
1760874310000,RB2501,3767.79,3777.35,3757.33,3777.35,16388,324
1760874310000,HC2501,2453.74,2462.79,2446.81,2448.06,17064,324
1760874315000,RB2501,3776.92,3782.36,3769.78,3772.29,16402,324
1760874315000,HC2501,2449.03,2449.16,2436.17,2445.86,16736,324
1760874320000,RB2501,3772.32,3774.12,3753.69,3758.72,16489,323
1760874320000,HC2501,2446.07,2461.49,2441.72,2461.49,16458,323
1760874325000,RB2501,3759.19,3767.02,3757.12,3765.55,16396,324
1760874325000,HC2501,2460.6,2475.01,2460.6,2465.1,15766,324
1760874330000,RB2501,3765.32,3784.95,3762.11,3784.83,16747,322
1760874330000,HC2501,2465.43,2466.83,2454.3,2466.2,16018,322
1760874335000,RB2501,3785.53,3787.1,3767.61,3767.82,16725,324
1760874335000,HC2501,2467.06,2484.94,2464.96,2478.83,16633,324
1760874340000,RB2501,3768.15,3782,3763.04,3778.05,16546,323
1760874340000,HC2501,2478.02,2479.59,2464.79,2465.99,16358,323
1760874345000,RB2501,3777.36,3788.61,3776.11,3784.45,16390,323
1760874345000,HC2501,2466.63,2477,2463.46,2469.14,16524,323
1760874350000,RB2501,3784.99,3794.9,3781.48,3789.3,16104,323
1760874350000,HC2501,2469.92,2488.19,2469.11,2488.19,16225,323
1760874355000,RB2501,3790.1,3799.22,3787.88,3791.62,17132,321
1760874355000,HC2501,2488.59,2488.59,2477.65,2483.32,16784,321
1760874360000,RB2501,3792.13,3804.18,3786.82,3800.71,16608,322
1760874360000,HC2501,2483.7,2494.33,2481.83,2485.23,16473,322
1760874365000,RB2501,3801.53,3802.89,3789.95,3793.74,16332,322
1760874365000,HC2501,2485.4,2492.59,2475,2479.41,16055,322
1760874370000,RB2501,3794.71,3807.93,3792.12,3802.95,16605,322
1760874370000,HC2501,2479,2490.3,2475.07,2488.22,16363,322
1760874375000,RB2501,3802.06,3806.74,3792.83,3792.83,16054,322
1760874375000,HC2501,2488.52,2488.81,2465.46,2465.46,15961,322
1760874380000,RB2501,3792.13,3792.48,3781.28,3782.68,16637,321
1760874380000,HC2501,2466.08,2479.04,2465.35,2467.15,17281,321
1760874385000,RB2501,3781.79,3788.16,3777.49,3780.87,16415,322
1760874385000,HC2501,2466.63,2482.16,2461.96,2478.01,16511,322
1760874390000,RB2501,3781.41,3785.93,3773.2,3773.2,16746,323
1760874390000,HC2501,2478.91,2486.01,2469.19,2476.57,15981,323
1760874395000,RB2501,3773.51,3786.45,3770.76,3786.1,16615,322
1760874395000,HC2501,2475.78,2493.62,2473.4,2490.38,16462,322
1760874400000,RB2501,3786.48,3792.29,3777.56,3784.87,16153,322
1760874400000,HC2501,2491.03,2498.37,2482.14,2482.14,16328,322
1760874405000,RB2501,3784.5,3786.29,3768.77,3772.26,17062,323
1760874405000,HC2501,2483.06,2486.53,2475.94,2476.76,16677,323
1760874410000,RB2501,3772.37,3774,3753.73,3753.73,16284,323
1760874410000,HC2501,2477.16,2478.76,2468.44,2472.14,16771,323
1760874415000,RB2501,3754.18,3757.01,3738.4,3738.4,16062,322
1760874415000,HC2501,2471.77,2481.33,2465.66,2473.7,16977,322
1760874420000,RB2501,3738.19,3739.87,3716.14,3718.52,16090,322
1760874420000,HC2501,2474.37,2480.52,2463.43,2464.22,16523,322
1760874425000,RB2501,3719.12,3723.21,3706.89,3708.79,15640,323
1760874425000,HC2501,2464.64,2466.1,2447.48,2451.05,16241,323
1760874430000,RB2501,3708.11,3726.12,3704.45,3714.31,16397,323
1760874430000,HC2501,2450.73,2457.7,2445.91,2452.74,16694,323
1760874435000,RB2501,3713.37,3722.29,3711.07,3719.48,16038,322
1760874435000,HC2501,2452.31,2458.19,2435.41,2442.38,16183,322
